광역시도,해경서,발생일자,발생요일,사고유형,장소,사고원인,위험구역지정
인천광역시,인천,2022-01-31,월요일,고립,해안가,조석 미인지,연안사고 다발구역
경상북도,포항,2022-01-30,일요일,추락익수,테트라포드,부주의,연안사고 위험구역
울산광역시,울산,2022-01-30,일요일,추락익수,항포구,음주,연안사고 다발구역
전라남도,여수,2022-01-29,토요일,추락,갯바위,부주의,없음
전라남도,여수,2022-01-28,금요일,추락,해안가,부주의,없음
전라남도,여수,2022-01-25,화요일,추락익수,항포구,음주,연안사고 다발구역
충청남도,태안,2022-01-23,일요일,기타익수,해안가,부주의,사망사고 발생구역
전라남도,목포,2022-01-23,일요일,고립,갯벌,부주의,연안사고 위험구역
제주특별자치도,제주,2022-01-22,토요일,추락익수,갯바위,낚시,없음
울산광역시,울산,2022-01-22,토요일,고립,갯바위,부주의,연안사고 위험구역
부산광역시,울산,2022-01-22,토요일,추락익수,갯바위,낚시,연안사고 위험구역
부산광역시,울산,2022-01-18,화요일,추락익수,테트라포드,부주의,없음
제주특별자치도,제주,2022-01-18,화요일,추락익수,해양,부주의,없음
인천광역시,인천,2022-01-18,화요일,고립,해안가,조석 미인지,없음
경상북도,포항,2022-01-16,일요일,기타익수,해안가,부주의,사망사고 발생구역
경상북도,울진,2022-01-15,토요일,추락,테트라포드,부주의,없음
충청남도,태안,2022-01-14,금요일,기타익수,갯벌,부주의,사망사고 발생구역
울산광역시,울산,2022-01-10,월요일,고립익수,갯바위,부주의,없음
경상북도,울진,2022-01-10,월요일,추락익수,갯바위,부주의,연안사고 위험구역
전라남도,완도,2022-01-09,일요일,기타,항포구,부주의,사망사고 발생구역
충청남도,평택,2022-01-09,일요일,추락익수,항포구,부주의,연안사고 다발구역
경상남도,통영,2022-01-09,일요일,추락익수,항포구,음주,사망사고 발생구역
전라남도,완도,2022-01-06,목요일,추락익수,항포구,부주의,없음
인천광역시,인천,2022-01-05,수요일,고립,해안가,부주의,연안사고 다발구역
전라북도,부안,2022-01-05,수요일,고립,갯바위,조석 미인지,사망사고 발생구역
충청남도,보령,2022-01-04,화요일,고립,갯바위,부주의,연안사고 다발구역
경상북도,울진,2022-01-04,화요일,추락익수,항포구,음주,없음
전라남도,목포,2022-01-03,월요일,고립,해안가,조석 미인지,없음
인천광역시,인천,2022-01-03,월요일,고립,해안가,조석 미인지,연안사고 다발구역
부산광역시,부산,2022-01-02,일요일,고립,해양,부주의,없음
인천광역시,인천,2022-01-02,일요일,고립,해안가,조석 미인지,연안사고 다발구역
인천광역시,인천,2022-01-01,토요일,고립,갯바위,조석 미인지,없음
인천광역시,인천,2022-01-01,토요일,고립,해안가,조석 미인지,연안사고 위험구역
인천광역시,인천,2022-01-01,토요일,고립,해안가,부주의,없음
전라남도,목포,2022-02-28,월요일,추락익수,항포구,운전 부주의,연안사고 위험구역
충청남도,보령,2022-02-28,월요일,기타익수,항포구,부주의,연안사고 위험구역
인천광역시,인천,2022-02-28,월요일,고립,갯바위,부주의,연안사고 위험구역
충청남도,보령,2022-02-27,일요일,고립익수,갯벌,조석 미인지,연안사고 위험구역
경상북도,포항,2022-02-25,금요일,추락,테트라포드,부주의,없음
경상남도,창원,2022-02-25,금요일,기타익수,항포구,음주,연안사고 위험구역
인천광역시,인천,2022-02-24,목요일,추락,항포구,운전 부주의,연안사고 다발구역
부산광역시,부산,2022-02-22,화요일,추락익수,항포구,부주의,연안사고 다발구역
경상남도,통영,2022-02-20,일요일,고립,갯바위,부주의,없음
충청남도,태안,2022-02-20,일요일,고립,무인도서,부주의,없음
강원도,속초,2022-02-20,일요일,추락익수,항포구,부주의,없음
부산광역시,창원,2022-02-19,토요일,고립,갯바위,부주의,사망사고 발생구역
전라남도,여수,2022-02-18,금요일,추락익수,항포구,부주의,연안사고 다발구역
경상북도,울진,2022-02-17,목요일,기타익수,갯바위,부주의,없음
충청남도,보령,2022-02-17,목요일,추락익수,항포구,부주의,연안사고 위험구역
제주특별자치도,서귀포,2022-02-17,목요일,추락,테트라포드,부주의,사망사고 발생구역
충청남도,태안,2022-02-17,목요일,고립,갯바위,부주의,연안사고 다발구역
강원도,속초,2022-02-16,수요일,추락익수,방파제,기상불량,연안사고 위험구역
부산광역시,창원,2022-02-16,수요일,추락익수,해양,부주의,없음
경상북도,울진,2022-02-16,수요일,추락익수,항포구,부주의,없음
강원도,속초,2022-02-16,수요일,추락익수,항포구,부주의,없음
부산광역시,부산,2022-02-15,화요일,추락익수,해안가,부주의,연안사고 위험구역
부산광역시,부산,2022-02-14,월요일,고립,해안가,조석 미인지,연안사고 위험구역
인천광역시,인천,2022-02-13,일요일,고립,갯벌,조석 미인지,연안사고 다발구역
울산광역시,울산,2022-02-13,일요일,수상레저익수,해안가,운전 부주의,없음
인천광역시,인천,2022-02-12,토요일,고립,해안가,부주의,없음
강원도,속초,2022-02-11,금요일,추락,테트라포드,음주,연안사고 다발구역
전라남도,여수,2022-02-09,수요일,추락익수,항포구,부주의,연안사고 다발구역
경상남도,통영,2022-02-09,수요일,기타익수,항포구,음주,연안사고 위험구역
전라북도,군산,2022-02-08,화요일,고립,무인도서,부주의,연안사고 다발구역
경상북도,울진,2022-02-06,일요일,추락,테트라포드,부주의,사망사고 발생구역
충청남도,보령,2022-02-06,일요일,추락,해안가,음주,없음
충청남도,태안,2022-02-04,금요일,고립,갯바위,조석 미인지,없음
인천광역시,인천,2022-02-03,목요일,고립,해양,조석 미인지,연안사고 위험구역
충청남도,태안,2022-02-03,목요일,고립,무인도서,조석 미인지,없음
전라북도,군산,2022-02-02,수요일,고립,무인도서,부주의,연안사고 다발구역
경상남도,창원,2022-02-01,화요일,추락익수,해양,부주의,없음
인천광역시,인천,2022-03-31,목요일,고립,해안가,조석 미인지,연안사고 다발구역
경상북도,포항,2022-03-31,목요일,추락익수,항포구,음주,없음
인천광역시,인천,2022-03-30,수요일,고립,갯바위,부주의,연안사고 위험구역
인천광역시,인천,2022-03-30,수요일,고립,갯벌,부주의,연안사고 위험구역
인천광역시,인천,2022-03-29,화요일,기타,해양,질병,없음
제주특별자치도,제주,2022-03-27,일요일,추락익수,해양,부주의,연안사고 다발구역
전라남도,목포,2022-03-26,토요일,추락익수,항포구,부주의,연안사고 다발구역
충청남도,태안,2022-03-26,토요일,추락,해안가,부주의,없음
전라북도,부안,2022-03-21,월요일,고립,방파제,조석 미인지,연안사고 위험구역
인천광역시,인천,2022-03-21,월요일,추락익수,항포구,음주,없음
인천광역시,인천,2022-03-20,일요일,고립,해안가,조석 미인지,연안사고 다발구역
경상북도,포항,2022-03-20,일요일,추락익수,테트라포드,부주의,연안사고 다발구역
부산광역시,부산,2022-03-20,일요일,추락익수,해안가,음주,연안사고 다발구역
강원도,동해,2022-03-18,금요일,추락익수,항포구,음주,연안사고 위험구역
인천광역시,인천,2022-03-17,목요일,기타익수,해안가,음주,연안사고 다발구역
충청남도,태안,2022-03-13,일요일,추락익수,항포구,부주의,없음
충청남도,태안,2022-03-12,토요일,고립,해안가,부주의,연안사고 다발구역
강원도,속초,2022-03-12,토요일,수중레저익수,해양,기상불량,없음
경상북도,울진,2022-03-12,토요일,수중레저익수,해양,부주의,없음
부산광역시,부산,2022-03-11,금요일,추락,테트라포드,음주,없음
경상남도,통영,2022-03-11,금요일,기타익수,해안가,부주의,연안사고 다발구역
제주특별자치도,서귀포,2022-03-09,수요일,추락익수,항포구,부주의,연안사고 위험구역
인천광역시,인천,2022-03-09,수요일,추락익수,항포구,부주의,없음
전라북도,군산,2022-03-09,수요일,수중레저익수,해양,부주의,없음
전라남도,목포,2022-03-06,일요일,추락익수,해안가,부주의,없음
경상남도,통영,2022-03-04,금요일,기타익수,해안가,부주의,없음
경상북도,울진,2022-03-04,금요일,고립,해안가,부주의,없음
제주특별자치도,서귀포,2022-03-03,목요일,추락익수,항포구,음주,사망사고 발생구역
강원도,속초,2022-03-03,목요일,고립,갯바위,기상불량,없음
전라북도,군산,2022-03-01,화요일,고립,해안가,부주의,연안사고 다발구역
전라남도,목포,2022-04-30,토요일,추락익수,해안가,음주,없음
전라남도,완도,2022-04-30,토요일,고립,갯벌,부주의,없음
경상북도,포항,2022-04-30,토요일,추락익수,항포구,부주의,연안사고 위험구역
인천광역시,인천,2022-04-30,토요일,고립,해안가,부주의,연안사고 다발구역
인천광역시,인천,2022-04-29,금요일,고립,해안가,부주의,없음
제주특별자치도,서귀포,2022-04-29,금요일,고립,갯바위,기상불량,연안사고 다발구역
경상남도,통영,2022-04-28,목요일,추락익수,테트라포드,부주의,사망사고 발생구역
제주특별자치도,서귀포,2022-04-28,목요일,고립익수,갯바위,낚시,연안사고 위험구역
인천광역시,인천,2022-04-28,목요일,고립,갯벌,조석 미인지,연안사고 위험구역
부산광역시,부산,2022-04-27,수요일,수상레저익수,해양,기상불량,사망사고 발생구역
부산광역시,부산,2022-04-27,수요일,수상레저익수,해양,기상불량,사망사고 발생구역
경상북도,포항,2022-04-25,월요일,고립,갯바위,부주의,연안사고 위험구역
충청남도,평택,2022-04-23,토요일,기타익수,해안가,음주,없음
경상남도,통영,2022-04-23,토요일,추락,테트라포드,부주의,없음
부산광역시,부산,2022-04-23,토요일,추락익수,항포구,부주의,연안사고 다발구역
충청남도,태안,2022-04-22,금요일,고립,갯벌,조석 미인지,연안사고 위험구역
충청남도,태안,2022-04-21,목요일,추락익수,항포구,음주,사망사고 발생구역
전라남도,목포,2022-04-20,수요일,고립,갯벌,조석 미인지,없음
전라남도,목포,2022-04-19,화요일,기타익수,해안가,음주,없음
경상남도,창원,2022-04-19,화요일,추락익수,방파제,부주의,없음
경상북도,동해,2022-04-18,월요일,기타익수,해안가,부주의,없음
부산광역시,부산,2022-04-18,월요일,기타익수,테트라포드,음주,사망사고 발생구역
부산광역시,부산,2022-04-18,월요일,추락익수,항포구,음주,없음
제주특별자치도,제주,2022-04-18,월요일,고립익수,해안가,부주의,연안사고 위험구역
인천광역시,인천,2022-04-17,일요일,고립,해안가,부주의,연안사고 위험구역
경상남도,통영,2022-04-17,일요일,기타익수,항포구,부주의,없음
전라남도,목포,2022-04-16,토요일,고립,갯벌,부주의,없음
충청남도,태안,2022-04-16,토요일,고립,갯바위,조석 미인지,연안사고 다발구역
충청남도,보령,2022-04-16,토요일,수상레저익수,해수욕장,수영미숙,연안사고 다발구역
인천광역시,인천,2022-04-15,금요일,고립,갯벌,부주의,연안사고 위험구역
인천광역시,인천,2022-04-15,금요일,고립,갯벌,부주의,연안사고 위험구역
강원도,속초,2022-04-14,목요일,추락익수,테트라포드,부주의,연안사고 위험구역
제주특별자치도,제주,2022-04-13,수요일,고립익수,갯바위,부주의,연안사고 위험구역
전라남도,여수,2022-04-13,수요일,추락익수,해안가,부주의,없음
